Gene ID	Annotation	Gene length (bp)	No. of Unique hits	Normalize Unique hits (hits/bp)	Total number of reads	Pvalue (Essential)	Adj. Pvalue (Essential)	FWER (Essential)	Pvalue (Improved fitness)	Adj. Pvalue (Improved fitness)	FWER (Improved fitness)
MPAO1_06305	phosphoribosylglycinamide formyltransferase 2	1182	1.0	9.398496240601503E-4	15.0	0.9700250132464007	1.0	1.0	0.02997498675359933	0.29863215616552014	1.0
MPAO1_06310	SGNH/GDSL hydrolase family protein	750	0.0	0.0	0.0	0.9055174747369944	1.0	1.0	0.0944825252630056	0.29462508408273047	1.0
MPAO1_06315	MFS transporter	1314	0.0	0.0	0.0	0.7343469016770422	1.0	1.0	0.2656530983229578	0.31418690381133724	1.0
MPAO1_06325	HlyC/CorC family transporter	1293	0.0	0.0	0.0	0.7932789863391272	1.0	1.0	0.2067210136608728	0.28563848573075	1.0
MPAO1_06330	inner membrane protein YpjD	801	0.0	0.0	0.0	0.8569404306467528	1.0	1.0	0.14305956935324715	0.27983499123407213	1.0
MPAO1_06335	signal recognition particle protein	1374	0.0	0.0	0.0	0.7303089897360973	1.0	1.0	0.26969101026390274	0.3165422840118251	1.0
MPAO1_06340	30S ribosomal protein S16	252	0.0	0.0	0.0	0.9674583528688324	1.0	1.0	0.032541647131167584	0.31512323202142184	1.0
MPAO1_06345	ribosome maturation factor RimM	528	0.0	0.0	0.0	0.8664427536002431	1.0	1.0	0.13355724639975686	0.2830027016358222	1.0
MPAO1_06350	tRNA (guanosine(37)-N1)-methyltransferase TrmD	759	0.0	0.0	0.0	0.8065101007003912	1.0	1.0	0.1934898992996088	0.28291881295599514	1.0
MPAO1_06355	50S ribosomal protein L19	351	0.0	0.0	0.0	0.9206206168480174	1.0	1.0	0.07937938315198256	0.30596197650318263	1.0
MPAO1_06360	acyl-CoA thioesterase	426	0.0	0.0	0.0	0.9155584521226523	1.0	1.0	0.0844415478773477	0.3002706705523592	1.0
MPAO1_06365	hypothetical protein	687	1.0	0.0016155088852988692	13.0	0.9922997999037729	1.0	1.0	0.007700200096227072	0.20954526002603116	1.0
MPAO1_06370	sodium/hydrogen antiporter	1836	0.0	0.0	0.0	0.6504585425317552	1.0	1.0	0.34954145746824483	0.3716723384584557	1.0
MPAO1_06375	site-specific tyrosine recombinase XerD	897	0.0	0.0	0.0	0.8199618970540633	1.0	1.0	0.1800381029459367	0.2807066231077496	1.0
MPAO1_06380	bifunctional protein-disulfide isomerase/oxidoreductase DsbC	729	0.0	0.0	0.0	0.8336380561590307	1.0	1.0	0.16636194384096925	0.2795527461112685	1.0
MPAO1_06385	homoserine dehydrogenase	1305	0.0	0.0	0.0	0.6760548976023489	1.0	1.0	0.32394510239765106	0.3522288775237501	1.0
MPAO1_06390	threonine synthase	1410	0.0	0.0	0.0	0.7104500439308017	1.0	1.0	0.2895499560691983	0.3284397224574967	1.0
MPAO1_06395	alpha/beta hydrolase	1206	0.0	0.0	0.0	0.7384071394185345	1.0	1.0	0.26159286058146547	0.31138980042483877	1.0
MPAO1_06400	DUF3509 domain-containing protein	357	0.0	0.0	0.0	0.9206206168480174	1.0	1.0	0.07937938315198256	0.30596197650318263	1.0
MPAO1_06405	CoA transferase	1230	0.0	0.0	0.0	0.7065435322953857	1.0	1.0	0.2934564677046143	0.33101844505233596	1.0
MPAO1_06410	DUF2170 family protein	621	1.0	0.0017889087656529517	58.0	0.9935082100830739	1.0	1.0	0.006491789916926116	0.19874344339422764	1.0
MPAO1_06415	PspA/IM30 family protein	696	0.0	0.0	0.0	0.8808941677405295	1.0	1.0	0.11910583225947047	0.28692790246769156	1.0
MPAO1_06420	hypothetical protein	642	0.0	0.0	0.0	0.8906621055928714	1.0	1.0	0.1093378944071286	0.29133642036496005	1.0
MPAO1_06425	flotillin family protein	2067	0.0	0.0	0.0	0.7222996528843848	1.0	1.0	0.2777003471156152	0.3213866194813125	1.0
MPAO1_06430	AAA family ATPase	5241	1.0	2.1199915200339198E-4	44.0	0.7111586273808932	1.0	1.0	0.2888413726191068	0.32769920638006367	1.0
MPAO1_06435	nuclease	693	0.0	0.0	0.0	0.8760504446029972	1.0	1.0	0.12394955539700281	0.2852683972684348	1.0
MPAO1_06440	YaeQ family protein	540	0.0	0.0	0.0	0.9206206168480174	1.0	1.0	0.07937938315198256	0.30596197650318263	1.0
MPAO1_06445	single-stranded-DNA-specific exonuclease RecJ	1716	0.0	0.0	0.0	0.7222996528843848	1.0	1.0	0.2777003471156152	0.3213866194813125	1.0
MPAO1_06450	elastase	1497	0.0	0.0	0.0	0.6835514419846206	1.0	1.0	0.3164485580153794	0.3464489893861799	1.0
MPAO1_06455	NADH:flavin oxidoreductase/NADH oxidase	1107	0.0	0.0	0.0	0.7717077272972781	1.0	1.0	0.2282922727027219	0.29485870774480316	1.0
MPAO1_06460	hypothetical protein	351	0.0	0.0	0.0	0.9411507169660548	1.0	1.0	0.05884928303394521	0.3176456250445638	1.0
MPAO1_06465	TetR/AcrR family transcriptional regulator	642	0.0	0.0	0.0	0.8616784936395655	1.0	1.0	0.1383215063604345	0.28007365290617775	1.0
MPAO1_06470	hypothetical protein	426	0.0	0.0	0.0	0.9257107705146099	1.0	1.0	0.07428922948539007	0.3090389886165059	1.0
MPAO1_06475	MexR antirepressor ArmR	162	0.0	0.0	0.0	0.972807474528731	1.0	1.0	0.027192525471269047	0.3038738873006073	1.0
MPAO1_06480	MFS transporter	1242	1.0	8.944543828264759E-4	92.0	0.9733328812335229	1.0	1.0	0.026667118766477094	0.30377775990184563	1.0
MPAO1_06485	FKBP-type peptidyl-prolyl cis-trans isomerase	342	0.0	0.0	0.0	0.9308290678745712	1.0	1.0	0.0691709321254288	0.3137243356738198	1.0
MPAO1_06490	WG repeat-containing protein	1707	1.0	6.506180871828237E-4	11.0	0.9309789243503652	1.0	1.0	0.06902107564963478	0.31377098427575656	1.0
MPAO1_06495	hypothetical protein	804	1.0	0.0013812154696132596	12.0	0.9903135125778636	1.0	1.0	0.009686487422136403	0.2286633456518786	1.0
MPAO1_06500	DNA-binding response regulator	642	0.0	0.0	0.0	0.8522284205740137	1.0	1.0	0.1477715794259863	0.27947276186163045	1.0
MPAO1_06505	NAD(P)/FAD-dependent oxidoreductase	1863	0.0	0.0	0.0	0.6223900768537978	1.0	1.0	0.37760992314620223	0.3944537281417055	1.0
MPAO1_06510	tellurite resistance TerB family protein	696	0.0	0.0	0.0	0.8906621055928714	1.0	1.0	0.1093378944071286	0.29133642036496005	1.0
MPAO1_06515	LysR family transcriptional regulator	906	0.0	0.0	0.0	0.847542320165624	1.0	1.0	0.15245767983437597	0.27891261813459756	1.0
MPAO1_06520	GMC family oxidoreductase	1674	1.0	6.640106241699867E-4	1460.0	0.9355375389616696	1.0	1.0	0.06446246103833042	0.29556189234267255	1.0
MPAO1_06525	MFS transporter	1620	0.0	0.0	0.0	0.6835514419846206	1.0	1.0	0.3164485580153794	0.3464489893861799	1.0
MPAO1_06530	methyl-accepting chemotaxis protein	1629	0.0	0.0	0.0	0.7026585011754374	1.0	1.0	0.2973414988245626	0.33335367730131205	1.0
MPAO1_06535	purine-binding chemotaxis protein CheW	516	1.0	0.0021551724137931034	16.0	0.9929157667598884	1.0	1.0	0.007084233240111648	0.2031274291969574	1.0
MPAO1_06540	biofilm formation methyltransferase	1269	0.0	0.0	0.0	0.7889170278640193	1.0	1.0	0.2110829721359807	0.28661254567227873	1.0
MPAO1_06545	purine-binding chemotaxis protein CheW	690	0.0	0.0	0.0	0.8664427536002431	1.0	1.0	0.13355724639975686	0.2830027016358222	1.0
MPAO1_06550	hybrid sensor histidine kinase/response regulator	2310	0.0	0.0	0.0	0.6468819027856345	1.0	1.0	0.3531180972143655	0.37439180653427856	1.0
MPAO1_06555	chemotaxis response regulator protein-glutamate methylesterase	1008	0.0	0.0	0.0	0.7465950867471748	1.0	1.0	0.2534049132528252	0.3070529952793458	1.0
MPAO1_06560	PleD family two-component system response regulator	1044	0.0	0.0	0.0	0.7932789863391272	1.0	1.0	0.2067210136608728	0.28563848573075	1.0
MPAO1_06565	peptide chain release factor 2	1096	0.0	0.0	0.0	0.7507230452663717	1.0	1.0	0.24927695473362832	0.3046891120657657	1.0
MPAO1_06570	lysine--tRNA ligase	1506	0.0	0.0	0.0	0.7183279844717292	1.0	1.0	0.2816720155282708	0.32356226446651865	1.0
MPAO1_06575	TetR/AcrR family transcriptional regulator	714	0.0	0.0	0.0	0.8522284205740137	1.0	1.0	0.1477715794259863	0.27947276186163045	1.0
MPAO1_06580	hypothetical protein	552	0.0	0.0	0.0	0.885764672045719	1.0	1.0	0.11423532795428104	0.28769291247440615	1.0
MPAO1_06585	flavohemoglobin expression-modulating QEGLA motif protein	1296	0.0	0.0	0.0	0.726293280834078	1.0	1.0	0.27370671916592204	0.3188995233413855	1.0
MPAO1_06590	TIGR00266 family protein	747	0.0	0.0	0.0	0.8616784936395655	1.0	1.0	0.1383215063604345	0.28007365290617775	1.0
MPAO1_06595	alpha/beta hydrolase	906	0.0	0.0	0.0	0.8428819869535721	1.0	1.0	0.15711801304642792	0.2790150092709678	1.0
MPAO1_06600	hypothetical protein	324	0.0	0.0	0.0	0.9308290678745712	1.0	1.0	0.0691709321254288	0.3137243356738198	1.0
MPAO1_06605	O-acetyl-ADP-ribose deacetylase	522	0.0	0.0	0.0	0.9055174747369944	1.0	1.0	0.0944825252630056	0.29462508408273047	1.0
MPAO1_06610	DUF4398 domain-containing protein	786	1.0	0.0014124293785310734	17.0	0.9903135125778636	1.0	1.0	0.009686487422136403	0.2286633456518786	1.0
MPAO1_06615	DUF4398 domain-containing protein	405	0.0	0.0	0.0	0.9257107705146099	1.0	1.0	0.07428922948539007	0.3090389886165059	1.0
MPAO1_06620	heavy metal translocating P-type ATPase	2223	0.0	0.0	0.0	0.6686405682140392	1.0	1.0	0.33135943178596083	0.3575129845884504	1.0
MPAO1_06625	Cd(II)/Pb(II)-responsive transcriptional regulator	471	0.0	0.0	0.0	0.8760504446029972	1.0	1.0	0.12394955539700281	0.2852683972684348	1.0
MPAO1_06630	pilin assembly protein	345	0.0	0.0	0.0	0.9206206168480174	1.0	1.0	0.07937938315198256	0.30596197650318263	1.0
MPAO1_06635	phosphoenolpyruvate carboxylase	2637	1.0	4.2140750105351877E-4	62.0	0.8964546535447119	1.0	1.0	0.10354534645528812	0.2917735122071829	1.0
MPAO1_06640	adenylate kinase	648	0.0	0.0	0.0	0.847542320165624	1.0	1.0	0.15245767983437597	0.27891261813459756	1.0
MPAO1_06645	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB	681	0.0	0.0	0.0	0.8955866172750023	1.0	1.0	0.10441338272499767	0.29365639409451494	1.0
MPAO1_06650	hypothetical protein	348	0.0	0.0	0.0	0.9568481865597344	1.0	1.0	0.04315181344026564	0.31391876163599186	1.0
MPAO1_06655	DUF72 domain-containing protein	867	0.0	0.0	0.0	0.8199618970540633	1.0	1.0	0.1800381029459367	0.2807066231077496	1.0
MPAO1_06660	isocitrate lyase/phosphoenolpyruvate mutase family protein	825	0.0	0.0	0.0	0.8664427536002431	1.0	1.0	0.13355724639975686	0.2830027016358222	1.0
MPAO1_06665	extensin	696	1.0	0.001597444089456869	10.0	0.9909983996925497	1.0	1.0	0.009001600307450341	0.21954940500910003	1.0
MPAO1_06670	ribosomal RNA small subunit methyltransferase J	786	0.0	0.0	0.0	0.8760504446029972	1.0	1.0	0.12394955539700281	0.2852683972684348	1.0
MPAO1_06675	cytochrome P450	1278	0.0	0.0	0.0	0.7932789863391272	1.0	1.0	0.2067210136608728	0.28563848573075	1.0
MPAO1_06680	efflux system transcriptional repressor MexL	639	0.0	0.0	0.0	0.9055174747369944	1.0	1.0	0.0944825252630056	0.29462508408273047	1.0
MPAO1_06685	multidrug efflux RND transporter periplasmic adaptor subunit MexJ	1104	0.0	0.0	0.0	0.8522284205740137	1.0	1.0	0.1477715794259863	0.27947276186163045	1.0
MPAO1_06690	multidrug efflux RND transporter permease subunit MexK	3078	0.0	0.0	0.0	0.48030323170122247	1.0	1.0	0.5196967682987775	0.5237958854698584	1.0
MPAO1_06695	DUF4197 domain-containing protein	681	0.0	0.0	0.0	0.9055174747369944	1.0	1.0	0.0944825252630056	0.29462508408273047	1.0
MPAO1_06700	hypothetical protein	399	0.0	0.0	0.0	0.9206206168480174	1.0	1.0	0.07937938315198256	0.30596197650318263	1.0
MPAO1_06705	glycerol-3-phosphate 1-O-acyltransferase	2505	1.0	4.434589800443459E-4	27.0	0.8929593107797973	1.0	1.0	0.10704068922020271	0.2857335019238654	1.0
MPAO1_06710	ABC transporter ATP-binding protein	924	0.0	0.0	0.0	0.847542320165624	1.0	1.0	0.15245767983437597	0.27891261813459756	1.0
MPAO1_06715	ABC transporter permease	735	0.0	0.0	0.0	0.838247279253227	1.0	1.0	0.16175272074677305	0.27800657676886903	1.0
MPAO1_06720	ABC transporter	1848	1.0	6.009615384615385E-4	42.0	0.937033552749124	1.0	1.0	0.06296644725087597	0.3110225016307974	1.0
MPAO1_06725	DUF4340 domain-containing protein	981	0.0	0.0	0.0	0.8244955040365419	1.0	1.0	0.17550449596345807	0.2803302791503279	1.0
MPAO1_06730	SufE family protein	423	0.0	0.0	0.0	0.972807474528731	1.0	1.0	0.027192525471269047	0.3038738873006073	1.0
MPAO1_06735	cysteine desulfurase	1206	0.0	0.0	0.0	0.8199618970540633	1.0	1.0	0.1800381029459367	0.2807066231077496	1.0
MPAO1_06740	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	1035	0.0	0.0	0.0	0.8336380561590307	1.0	1.0	0.16636194384096925	0.2795527461112685	1.0
MPAO1_06745	LysE family translocator	624	1.0	0.0017793594306049821	32.0	0.9965530877284952	1.0	1.0	0.003446912271504843	0.16607336337627432	1.0
MPAO1_06750	ArsC family reductase	348	0.0	0.0	0.0	0.9411507169660548	1.0	1.0	0.05884928303394521	0.3176456250445638	1.0
MPAO1_06755	YkgJ family cysteine cluster protein	354	0.0	0.0	0.0	0.9206206168480174	1.0	1.0	0.07937938315198256	0.30596197650318263	1.0
MPAO1_06760	hypothetical protein	294	0.0	0.0	0.0	0.9411507169660548	1.0	1.0	0.05884928303394521	0.3176456250445638	1.0
MPAO1_06765	hypothetical protein	360	0.0	0.0	0.0	0.9308290678745712	1.0	1.0	0.0691709321254288	0.3137243356738198	1.0
MPAO1_06770	Na+/H+ antiporter	1746	0.0	0.0	0.0	0.6397875151558737	1.0	1.0	0.36021248484412627	0.37999443394001686	1.0
MPAO1_06775	succinyldiaminopimelate transaminase	1209	1.0	9.182736455463728E-4	34.0	0.9831717484232942	1.0	1.0	0.016828251576705755	0.2637772340476705	1.0
MPAO1_06780	bifunctional uridylyltransferase/uridylyl-removing protein	2703	0.0	0.0	0.0	0.5047392649212781	1.0	1.0	0.4952607350787219	0.5006264145817245	1.0
MPAO1_06785	type I methionyl aminopeptidase	786	0.0	0.0	0.0	0.7548738274577823	1.0	1.0	0.2451261725422177	0.3030819609177862	1.0
MPAO1_06790	30S ribosomal protein S2	741	0.0	0.0	0.0	0.7976650622829506	1.0	1.0	0.20233493771704936	0.28486820692235115	1.0
MPAO1_06795	elongation factor Ts	870	0.0	0.0	0.0	0.8616784936395655	1.0	1.0	0.1383215063604345	0.28007365290617775	1.0
MPAO1_06800	UMP kinase	738	0.0	0.0	0.0	0.7976650622829506	1.0	1.0	0.20233493771704936	0.28486820692235115	1.0
MPAO1_06805	ribosome-recycling factor	558	0.0	0.0	0.0	0.8569404306467528	1.0	1.0	0.14305956935324715	0.27983499123407213	1.0
MPAO1_06810	ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)	756	0.0	0.0	0.0	0.8428819869535721	1.0	1.0	0.15711801304642792	0.2790150092709678	1.0
MPAO1_06815	phosphatidate cytidylyltransferase	816	0.0	0.0	0.0	0.847542320165624	1.0	1.0	0.15245767983437597	0.27891261813459756	1.0
MPAO1_06820	1-deoxy-D-xylulose-5-phosphate reductoisomerase	1191	0.0	0.0	0.0	0.7384071394185345	1.0	1.0	0.26159286058146547	0.31138980042483877	1.0
MPAO1_06825	zinc metalloprotease	1353	0.0	0.0	0.0	0.7143781548484418	1.0	1.0	0.2856218451515582	0.3261237773505943	1.0
MPAO1_06830	outer membrane protein assembly factor BamA	2394	0.0	0.0	0.0	0.56048613710375	1.0	1.0	0.43951386289625005	0.4490635296548163	1.0
MPAO1_06835	skp-like protein	507	0.0	0.0	0.0	0.885764672045719	1.0	1.0	0.11423532795428104	0.28769291247440615	1.0
MPAO1_06840	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	1062	0.0	0.0	0.0	0.7065435322953857	1.0	1.0	0.2934564677046143	0.33101844505233596	1.0
MPAO1_06845	beta-hydroxyacyl-ACP dehydratase	441	0.0	0.0	0.0	0.8336380561590307	1.0	1.0	0.16636194384096925	0.2795527461112685	1.0
MPAO1_06850	acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase	777	0.0	0.0	0.0	0.7932789863391272	1.0	1.0	0.2067210136608728	0.28563848573075	1.0
MPAO1_06855	lipid-A-disaccharide synthase	1137	0.0	0.0	0.0	0.7674643814891091	1.0	1.0	0.23253561851089088	0.2964955239928453	1.0
MPAO1_06860	ribonuclease HII	606	0.0	0.0	0.0	0.8616784936395655	1.0	1.0	0.1383215063604345	0.28007365290617775	1.0
MPAO1_06865	alanine:cation symporter family protein	1416	0.0	0.0	0.0	0.6613075521635564	1.0	1.0	0.3386924478364436	0.3632909139384335	1.0
MPAO1_06870	DNA polymerase III subunit alpha	3522	0.0	0.0	0.0	0.4115912582150727	1.0	1.0	0.5884087417849273	0.5905184538521091	1.0
MPAO1_06875	acetyl-CoA carboxylase carboxyl transferase subunit alpha	951	0.0	0.0	0.0	0.7424898264009507	1.0	1.0	0.25751017359904926	0.30985563979840564	1.0
MPAO1_06880	tRNA(Ile)-lysidine synthetase	1329	0.0	0.0	0.0	0.8290541775402155	1.0	1.0	0.1709458224597845	0.2798940235149341	1.0
MPAO1_06885	CTP synthetase	1629	0.0	0.0	0.0	0.6723375126204982	1.0	1.0	0.32766248737950177	0.35476148477007025	1.0
MPAO1_06890	3-deoxy-8-phosphooctulonate synthase	846	0.0	0.0	0.0	0.8154532187609116	1.0	1.0	0.1845467812390884	0.2810274559905082	1.0
MPAO1_06895	enolase	1290	0.0	0.0	0.0	0.7343469016770422	1.0	1.0	0.2656530983229578	0.31418690381133724	1.0
MPAO1_06900	cell division protein FtsB	285	0.0	0.0	0.0	0.9411507169660548	1.0	1.0	0.05884928303394521	0.3176456250445638	1.0
MPAO1_06905	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	705	0.0	0.0	0.0	0.8664427536002431	1.0	1.0	0.13355724639975686	0.2830027016358222	1.0
MPAO1_06910	putative sulfurtransferase YedF	249	0.0	0.0	0.0	0.9308290678745712	1.0	1.0	0.0691709321254288	0.3137243356738198	1.0
MPAO1_06915	YeeE/YedE family protein	1227	0.0	0.0	0.0	0.7674643814891091	1.0	1.0	0.23253561851089088	0.2964955239928453	1.0
MPAO1_06920	glutathione-dependent formaldehyde neutralization regulator	909	0.0	0.0	0.0	0.8244955040365419	1.0	1.0	0.17550449596345807	0.2803302791503279	1.0
MPAO1_06925	S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase	1113	0.0	0.0	0.0	0.7384071394185345	1.0	1.0	0.26159286058146547	0.31138980042483877	1.0
MPAO1_06930	S-formylglutathione hydrolase	852	0.0	0.0	0.0	0.8199618970540633	1.0	1.0	0.1800381029459367	0.2807066231077496	1.0
MPAO1_06935	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	474	0.0	0.0	0.0	0.9105241224373001	1.0	1.0	0.08947587756269992	0.2969730142933654	1.0
MPAO1_06940	tRNA pseudouridine(13) synthase TruD	1068	1.0	0.0010395010395010396	19.0	0.989606194445509	1.0	1.0	0.010393805554490987	0.23318621774541232	1.0
MPAO1_06945	5'-nucleotidase SurE	750	0.0	0.0	0.0	0.8154532187609116	1.0	1.0	0.1845467812390884	0.2810274559905082	1.0
MPAO1_06950	protein-L-isoaspartate(D-aspartate) O-methyltransferase	636	0.0	0.0	0.0	0.8664427536002431	1.0	1.0	0.13355724639975686	0.2830027016358222	1.0
MPAO1_06955	lipoprotein NlpD/LppB	894	0.0	0.0	0.0	0.7674643814891091	1.0	1.0	0.23253561851089088	0.2964955239928453	1.0
MPAO1_06960	RNA polymerase sigma factor RpoS	1005	0.0	0.0	0.0	0.7976650622829506	1.0	1.0	0.20233493771704936	0.28486820692235115	1.0
MPAO1_06965	Ferredoxin 1	324	0.0	0.0	0.0	0.9155584521226523	1.0	1.0	0.0844415478773477	0.3002706705523592	1.0
MPAO1_06970	DNA mismatch repair protein MutS	2568	0.0	0.0	0.0	0.6054657188358857	1.0	1.0	0.39453428116411426	0.4090796445021457	1.0
MPAO1_06975	TolB-like translocation protein	165	0.0	0.0	0.0	0.9674583528688324	1.0	1.0	0.032541647131167584	0.31512323202142184	1.0
MPAO1_06980	TolB-like translocation protein	1008	0.0	0.0	0.0	0.7932789863391272	1.0	1.0	0.2067210136608728	0.28563848573075	1.0
MPAO1_06985	CinA family protein	507	0.0	0.0	0.0	0.9463543824989676	1.0	1.0	0.05364561750103236	0.31691350720710376	1.0
MPAO1_06990	DNA recombination/repair protein RecA	1041	0.0	0.0	0.0	0.7303089897360973	1.0	1.0	0.26969101026390274	0.3165422840118251	1.0
MPAO1_06995	regulatory protein RecX	462	0.0	0.0	0.0	0.9005383568083634	1.0	1.0	0.09946164319163664	0.29393440858745107	1.0
MPAO1_07000	LOG family protein	1071	0.0	0.0	0.0	0.8244955040365419	1.0	1.0	0.17550449596345807	0.2803302791503279	1.0
MPAO1_07005	MBL fold metallo-hydrolase	1404	0.0	0.0	0.0	0.6987948324572564	1.0	1.0	0.3012051675427436	0.3358914769144844	1.0
MPAO1_07010	phosphoketolase	2406	0.0	0.0	0.0	0.5543392563507126	1.0	1.0	0.4456607436492874	0.45471165616568504	1.0
MPAO1_07015	hypothetical protein	222	0.0	0.0	0.0	0.9515868193375707	1.0	1.0	0.04841318066242928	0.32227936119338535	1.0
MPAO1_07020	hypothetical protein	411	0.0	0.0	0.0	0.9005383568083634	1.0	1.0	0.09946164319163664	0.29393440858745107	1.0
MPAO1_07025	spermidine/putrescine ABC transporter substrate-binding protein	1065	0.0	0.0	0.0	0.7802649335956766	1.0	1.0	0.2197350664043234	0.290836009980773	1.0
MPAO1_07030	ABC transporter permease	771	0.0	0.0	0.0	0.8336380561590307	1.0	1.0	0.16636194384096925	0.2795527461112685	1.0
MPAO1_07035	ABC transporter permease	894	0.0	0.0	0.0	0.7976650622829506	1.0	1.0	0.20233493771704936	0.28486820692235115	1.0
MPAO1_07040	Spermidine/putrescine import ATP-binding protein PotA 2	1092	0.0	0.0	0.0	0.8290541775402155	1.0	1.0	0.1709458224597845	0.2798940235149341	1.0
MPAO1_07045	DTW domain-containing protein	717	0.0	0.0	0.0	0.885764672045719	1.0	1.0	0.11423532795428104	0.28769291247440615	1.0
MPAO1_07050	DMT family transporter	927	0.0	0.0	0.0	0.8199618970540633	1.0	1.0	0.1800381029459367	0.2807066231077496	1.0
MPAO1_07055	DNA-binding response regulator	654	0.0	0.0	0.0	0.9055174747369944	1.0	1.0	0.0944825252630056	0.29462508408273047	1.0
MPAO1_07060	diacylglycerol kinase	372	0.0	0.0	0.0	0.9359756645356744	1.0	1.0	0.06402433546432562	0.31598240458380017	1.0
MPAO1_07065	FMN-binding glutamate synthase family protein	1611	0.0	0.0	0.0	0.6797928361764712	1.0	1.0	0.32020716382352876	0.34939255781598333	1.0
MPAO1_07070	50S ribosomal protein L31 type B	264	0.0	0.0	0.0	0.9257107705146099	1.0	1.0	0.07428922948539007	0.3090389886165059	1.0
MPAO1_07075	50S ribosomal protein L36	153	0.0	0.0	0.0	0.9674583528688324	1.0	1.0	0.032541647131167584	0.31512323202142184	1.0
MPAO1_07080	LuxR family transcriptional regulator	786	1.0	0.0014124293785310734	11.0	0.9916605861223515	1.0	1.0	0.008339413877648472	0.2168985609416713	1.0
MPAO1_07085	carbon-nitrogen hydrolase	816	0.0	0.0	0.0	0.8154532187609116	1.0	1.0	0.1845467812390884	0.2810274559905082	1.0
MPAO1_07090	APC family permease	1323	0.0	0.0	0.0	0.726293280834078	1.0	1.0	0.27370671916592204	0.3188995233413855	1.0
MPAO1_07095	bifunctional transcriptional activator/DNA repair protein Ada	1074	0.0	0.0	0.0	0.8569404306467528	1.0	1.0	0.14305956935324715	0.27983499123407213	1.0
MPAO1_07100	MFS transporter	1410	0.0	0.0	0.0	0.6723375126204982	1.0	1.0	0.32766248737950177	0.35476148477007025	1.0
MPAO1_07105	hypothetical protein	198	0.0	0.0	0.0	0.972807474528731	1.0	1.0	0.027192525471269047	0.3038738873006073	1.0
MPAO1_07110	LysR family transcriptional regulator	888	0.0	0.0	0.0	0.8569404306467528	1.0	1.0	0.14305956935324715	0.27983499123407213	1.0
MPAO1_07115	acyl-CoA dehydrogenase	1728	0.0	0.0	0.0	0.7143781548484418	1.0	1.0	0.2856218451515582	0.3261237773505943	1.0
MPAO1_07120	CoA transferase	1188	0.0	0.0	0.0	0.7889170278640193	1.0	1.0	0.2110829721359807	0.28661254567227873	1.0
MPAO1_07125	enoyl-CoA hydratase	798	0.0	0.0	0.0	0.8712333553730242	1.0	1.0	0.12876664462697585	0.28411799441342495	1.0
MPAO1_07130	3-hydroxyacyl-CoA dehydrogenase	1533	0.0	0.0	0.0	0.7303089897360973	1.0	1.0	0.26969101026390274	0.3165422840118251	1.0
MPAO1_07135	3-oxoadipyl-CoA thiolase	1206	0.0	0.0	0.0	0.8154532187609116	1.0	1.0	0.1845467812390884	0.2810274559905082	1.0
MPAO1_07140	outer membrane porin, OprD family	1251	0.0	0.0	0.0	0.7717077272972781	1.0	1.0	0.2282922727027219	0.29485870774480316	1.0
MPAO1_07145	LysR family transcriptional regulator	921	0.0	0.0	0.0	0.8428819869535721	1.0	1.0	0.15711801304642792	0.2790150092709678	1.0
MPAO1_07150	alpha/beta hydrolase	987	0.0	0.0	0.0	0.7932789863391272	1.0	1.0	0.2067210136608728	0.28563848573075	1.0
MPAO1_07155	GlpM family protein	330	1.0	0.0033783783783783786	21.0	0.9973669335540689	1.0	1.0	0.002633066445931087	0.14199233549709112	1.0
MPAO1_07160	glycerol-3-phosphate dehydrogenase	1539	0.0	0.0	0.0	0.7303089897360973	1.0	1.0	0.26969101026390274	0.3165422840118251	1.0
MPAO1_07165	DeoR family transcriptional regulator	756	0.0	0.0	0.0	0.8244955040365419	1.0	1.0	0.17550449596345807	0.2803302791503279	1.0
MPAO1_07170	hypothetical protein	213	0.0	0.0	0.0	0.9568481865597344	1.0	1.0	0.04315181344026564	0.31391876163599186	1.0
MPAO1_07175	glycerol kinase	1518	0.0	0.0	0.0	0.7065435322953857	1.0	1.0	0.2934564677046143	0.33101844505233596	1.0
MPAO1_07180	aquaporin	840	0.0	0.0	0.0	0.7976650622829506	1.0	1.0	0.20233493771704936	0.28486820692235115	1.0
MPAO1_07185	Cys-tRNA(Pro) deacylase	471	0.0	0.0	0.0	0.9206206168480174	1.0	1.0	0.07937938315198256	0.30596197650318263	1.0
MPAO1_07190	glycerol kinase	1485	0.0	0.0	0.0	0.7424898264009507	1.0	1.0	0.25751017359904926	0.30985563979840564	1.0
MPAO1_07195	PhzF family phenazine biosynthesis protein	786	0.0	0.0	0.0	0.8760504446029972	1.0	1.0	0.12394955539700281	0.2852683972684348	1.0
