Gene ID	Annotation	Gene length (bp)	No. of Unique hits	Normalize Unique hits (hits/bp)	Total number of reads	Pvalue (Essential)	Adj. Pvalue (Essential)	FWER (Essential)	Pvalue (Improved fitness)	Adj. Pvalue (Improved fitness)	FWER (Improved fitness)
MPAO1_05695	hypothetical protein	339	0.0	0.0	0.0	0.9229823213193694	1.0	1.0	0.07701767868063059	0.11604970912195503	1.0
MPAO1_05700	ABC transporter substrate-binding protein	792	0.0	0.0	0.0	0.9338713113020085	1.0	1.0	0.06612868869799149	0.11572028346733967	1.0
MPAO1_05705	transcriptional regulator	633	0.0	0.0	0.0	0.9635407891352049	1.0	1.0	0.03645921086479509	0.1341936389876428	1.0
MPAO1_05710	FAD-dependent catabolic D-arginine dehydrogenase DauA	1128	0.0	0.0	0.0	0.92659780368108	1.0	1.0	0.07340219631891998	0.11573447155649454	1.0
MPAO1_05715	NAD(P)H-dependent anabolic L-arginine dehydrogenase DauB	948	0.0	0.0	0.0	0.9356985918221729	1.0	1.0	0.06430140817782715	0.11579769524181004	1.0
MPAO1_05720	ATP-dependent RNA helicase RhlB	1572	0.0	0.0	0.0	0.8963120898186578	1.0	1.0	0.10368791018134216	0.12737252581942093	1.0
MPAO1_05725	hypothetical protein	246	0.0	0.0	0.0	0.9825610022351309	1.0	1.0	0.017438997764869124	0.19414096375359985	1.0
MPAO1_05730	acyl-CoA synthetase	1899	0.0	0.0	0.0	0.8518963654680918	1.0	1.0	0.14810363453190822	0.15828239341428302	1.0
MPAO1_05735	alpha/beta hydrolase	648	0.0	0.0	0.0	0.9467376034671159	1.0	1.0	0.053262396532884115	0.11827592248594364	1.0
MPAO1_05740	amino acid ABC transporter substrate-binding protein	1026	0.0	0.0	0.0	0.9485900591101858	1.0	1.0	0.05140994088981421	0.11915916110028704	1.0
MPAO1_05745	phosphatidylcholine/phosphatidylserine synthase	717	0.0	0.0	0.0	0.9393638860282142	1.0	1.0	0.06063611397178581	0.11572047984615487	1.0
MPAO1_05750	nuclear transport factor 2 family protein	483	0.0	0.0	0.0	0.9730044210933041	1.0	1.0	0.026995578906695905	0.15648916451041275	1.0
MPAO1_05755	glutathione S-transferase family protein	702	0.0	0.0	0.0	0.9211798737887832	1.0	1.0	0.07882012621121681	0.11637897560149017	1.0
MPAO1_05760	GIY-YIG nuclease family protein	315	0.0	0.0	0.0	0.9806422063804091	1.0	1.0	0.01935779361959089	0.18411830242063956	1.0
MPAO1_05765	antibiotic acetyltransferase	690	0.0	0.0	0.0	0.9448887653950678	1.0	1.0	0.05511123460493217	0.11766939230213995	1.0
MPAO1_05770	glutathione S-transferase family protein	936	0.0	0.0	0.0	0.9375294477322854	1.0	1.0	0.062470552267714585	0.11598291415970509	1.0
MPAO1_05775	hypothetical protein	753	0.0	0.0	0.0	0.9673151460729708	1.0	1.0	0.032684853927029245	0.13962323501677174	1.0
MPAO1_05780	hypothetical protein	912	0.0	0.0	0.0	0.9193809461707948	1.0	1.0	0.0806190538292052	0.11677644120455105	1.0
MPAO1_05785	nucleoid-associated protein	1005	0.0	0.0	0.0	0.9211798737887832	1.0	1.0	0.07882012621121681	0.11637897560149017	1.0
MPAO1_05790	C4-dicarboxylate ABC transporter substrate-binding protein	1356	0.0	0.0	0.0	0.9068864346808673	1.0	1.0	0.09311356531913273	0.12168108869405561	1.0
MPAO1_05795	hypothetical protein	471	0.0	0.0	0.0	0.9597811593216358	1.0	1.0	0.04021884067836423	0.13032323346605565	1.0
MPAO1_05800	hydrolase	543	0.0	0.0	0.0	0.9711042878236417	1.0	1.0	0.028895712176358335	0.15030884617047283	1.0
MPAO1_05805	LysR family transcriptional regulator	897	0.0	0.0	0.0	0.9579068491202771	1.0	1.0	0.042093150879722874	0.12740656069568024	1.0
MPAO1_05810	glutathione S-transferase	612	0.0	0.0	0.0	0.9560361991686502	1.0	1.0	0.043963800831349764	0.1261196785196066	1.0
MPAO1_05815	DUF2165 family protein	186	0.0	0.0	0.0	0.9922114454819394	1.0	1.0	0.0077885545180605975	0.21800534979600092	1.0
MPAO1_05820	CesT family type III secretion system chaperone	351	0.0	0.0	0.0	0.9768158487242262	1.0	1.0	0.02318415127577378	0.17034555149874783	1.0
MPAO1_05825	exoenzyme S	180	0.0	0.0	0.0	0.9768158487242262	1.0	1.0	0.02318415127577378	0.17034555149874783	1.0
MPAO1_05830	exoenzyme S	1362	0.0	0.0	0.0	0.8963120898186578	1.0	1.0	0.10368791018134216	0.12737252581942093	1.0
MPAO1_05835	ribosomal RNA large subunit methyltransferase F	1011	1.0	0.0011001100110011	32.0	0.9961113764402714	1.0	1.0	0.0038886235597286323	0.16563282089916595	1.0
MPAO1_05840	SLC13 family permease	1833	0.0	0.0	0.0	0.8670162600899047	1.0	1.0	0.13298373991009527	0.14624479386184094	1.0
MPAO1_05845	ABC transporter ATP-binding protein	795	0.0	0.0	0.0	0.9541692023188304	1.0	1.0	0.0458307976811696	0.1243736974930355	1.0
MPAO1_05850	ABC transporter permease	891	0.0	0.0	0.0	0.9157936231905675	1.0	1.0	0.08420637680943255	0.11801742558079269	1.0
MPAO1_05855	ABC transporter substrate-binding protein	978	0.0	0.0	0.0	0.9430435378294623	1.0	1.0	0.056956462170537736	0.11693680916465972	1.0
MPAO1_05860	hypothetical protein	261	0.0	0.0	0.0	0.9768158487242262	1.0	1.0	0.02318415127577378	0.17034555149874783	1.0
MPAO1_05865	hypothetical protein	351	0.0	0.0	0.0	0.9412019137195158	1.0	1.0	0.05879808628048422	0.11656497509500378	1.0
MPAO1_05870	valine--tRNA ligase	2853	0.0	0.0	0.0	0.801806489469268	1.0	1.0	0.19819351053073198	0.20267596640564411	1.0
MPAO1_05875	DNA polymerase III subunit chi	369	0.0	0.0	0.0	0.9825610022351309	1.0	1.0	0.017438997764869124	0.19414096375359985	1.0
MPAO1_05880	DNA polymerase III subunit chi	429	0.0	0.0	0.0	0.969207865232332	1.0	1.0	0.030792134767667956	0.14422005431422488	1.0
MPAO1_05885	cytosol aminopeptidase	1488	0.0	0.0	0.0	0.914005214120839	1.0	1.0	0.08599478587916098	0.11874027516976937	1.0
MPAO1_05890	AraC family transcriptional regulator	813	0.0	0.0	0.0	0.9448887653950678	1.0	1.0	0.05511123460493217	0.11766939230213995	1.0
MPAO1_05895	alpha/beta hydrolase	924	0.0	0.0	0.0	0.92659780368108	1.0	1.0	0.07340219631891998	0.11573447155649454	1.0
MPAO1_05900	LPS export ABC transporter permease LptF	1119	0.0	0.0	0.0	0.8841310872087563	1.0	1.0	0.11586891279124367	0.13446741745052918	1.0
MPAO1_05905	LPS export ABC transporter permease LptG	1068	0.0	0.0	0.0	0.9104388666537531	1.0	1.0	0.08956113334624694	0.11997273058551491	1.0
MPAO1_05910	RDD family protein	498	0.0	0.0	0.0	0.9541692023188304	1.0	1.0	0.0458307976811696	0.1243736974930355	1.0
MPAO1_05915	EAL domain-containing protein	1581	0.0	0.0	0.0	0.8436106542272593	1.0	1.0	0.15638934577274066	0.16530418529979674	1.0
MPAO1_05920	tRNA-Leu	87	0.0	0.0	0.0	0.9922114454819394	1.0	1.0	0.0077885545180605975	0.21800534979600092	1.0
MPAO1_05925	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	1044	0.0	0.0	0.0	0.9086609146290555	1.0	1.0	0.09133908537094448	0.12081258861620425	1.0
MPAO1_05930	tRNA guanosine(34) transglycosylase Tgt	1119	0.0	0.0	0.0	0.8841310872087563	1.0	1.0	0.11586891279124367	0.13446741745052918	1.0
MPAO1_05935	preprotein translocase subunit YajC	339	0.0	0.0	0.0	0.9825610022351309	1.0	1.0	0.017438997764869124	0.19414096375359985	1.0
MPAO1_05940	protein translocase subunit SecD	1863	0.0	0.0	0.0	0.8502327382622549	1.0	1.0	0.14976726173774513	0.15968292481307197	1.0
MPAO1_05945	protein translocase subunit SecF	921	0.0	0.0	0.0	0.9211798737887832	1.0	1.0	0.07882012621121681	0.11637897560149017	1.0
MPAO1_05950	glycine zipper 2TM domain-containing protein	549	0.0	0.0	0.0	0.9485900591101858	1.0	1.0	0.05140994088981421	0.11915916110028704	1.0
MPAO1_05955	inositol monophosphatase	816	0.0	0.0	0.0	0.9284108523272934	1.0	1.0	0.07158914767270663	0.11566822705337261	1.0
MPAO1_05960	tRNA (cytosine(32)/uridine(32)-2'-O)-methyltransferase TrmJ	774	0.0	0.0	0.0	0.9211798737887832	1.0	1.0	0.07882012621121681	0.11637897560149017	1.0
MPAO1_05965	serine O-acetyltransferase	777	0.0	0.0	0.0	0.9338713113020085	1.0	1.0	0.06612868869799149	0.11572028346733967	1.0
MPAO1_05970	Fe-S cluster assembly transcriptional regulator IscR	492	0.0	0.0	0.0	0.9541692023188304	1.0	1.0	0.0458307976811696	0.1243736974930355	1.0
MPAO1_05975	IscS subfamily cysteine desulfurase	1215	0.0	0.0	0.0	0.9086609146290555	1.0	1.0	0.09133908537094448	0.12081258861620425	1.0
MPAO1_05980	Fe-S cluster assembly scaffold IscU	387	0.0	0.0	0.0	0.9711042878236417	1.0	1.0	0.028895712176358335	0.15030884617047283	1.0
MPAO1_05985	iron-sulfur cluster assembly protein IscA	324	0.0	0.0	0.0	0.9730044210933041	1.0	1.0	0.026995578906695905	0.15648916451041275	1.0
MPAO1_05990	co-chaperone protein HscB	522	0.0	0.0	0.0	0.9787271576492997	1.0	1.0	0.02127284235070026	0.17711298489719002	1.0
MPAO1_05995	molecular chaperone HscA	1860	0.0	0.0	0.0	0.8636332583352943	1.0	1.0	0.13636674166470575	0.14893417084822377	1.0
MPAO1_06000	ISC system 2Fe-2S type ferredoxin	339	0.0	0.0	0.0	0.9597811593216358	1.0	1.0	0.04021884067836423	0.13032323346605565	1.0
MPAO1_06005	Fe-S assembly protein IscX	201	0.0	0.0	0.0	0.9768158487242262	1.0	1.0	0.02318415127577378	0.17034555149874783	1.0
MPAO1_06010	nucleoside-diphosphate kinase	432	0.0	0.0	0.0	0.9616591369346369	1.0	1.0	0.03834086306536311	0.13280353158409214	1.0
MPAO1_06015	23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN	1140	0.0	0.0	0.0	0.8824045103740278	1.0	1.0	0.11759548962597222	0.1354814363036975	1.0
MPAO1_06020	type IV pilus biogenesis/stability protein PilW	759	12.0	0.017569546120058566	6790.0	0.9999999999999991	1.0	1.0	8.881784197001252E-16	5.220712750997336E-13	5.220712750997336E-12
MPAO1_06025	helix-turn-helix domain-containing protein	1044	0.0	0.0	0.0	0.9560361991686502	1.0	1.0	0.043963800831349764	0.1261196785196066	1.0
MPAO1_06030	flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase	1110	0.0	0.0	0.0	0.9051154200287381	1.0	1.0	0.09488457997126187	0.12276723774401876	1.0
MPAO1_06035	histidine--tRNA ligase	1290	0.0	0.0	0.0	0.9068864346808673	1.0	1.0	0.09311356531913273	0.12168108869405561	1.0
MPAO1_06040	GTP-binding protein	645	0.0	0.0	0.0	0.9579068491202771	1.0	1.0	0.042093150879722874	0.12740656069568024	1.0
MPAO1_06045	outer membrane protein assembly factor BamB	1143	0.0	0.0	0.0	0.9375294477322854	1.0	1.0	0.062470552267714585	0.11598291415970509	1.0
MPAO1_06050	ribosome biogenesis GTPase Der	1482	0.0	0.0	0.0	0.8552333917709927	1.0	1.0	0.14476660822900733	0.1556783979455004	1.0
MPAO1_06055	pyridoxal phosphate-dependent aminotransferase	1149	1.0	9.66183574879227E-4	119.0	0.9939397971574162	1.0	1.0	0.006060202842583795	0.18553058494118513	1.0
MPAO1_06060	amidohydrolase	795	0.0	0.0	0.0	0.9523058514368519	1.0	1.0	0.04769414856314813	0.12279728657651542	1.0
MPAO1_06065	DUF937 domain-containing protein	588	0.0	0.0	0.0	0.9730044210933041	1.0	1.0	0.026995578906695905	0.15648916451041275	1.0
MPAO1_06070	aldo/keto reductase	951	0.0	0.0	0.0	0.914005214120839	1.0	1.0	0.08599478587916098	0.11874027516976937	1.0
MPAO1_06075	hypothetical protein	456	0.0	0.0	0.0	0.9579068491202771	1.0	1.0	0.042093150879722874	0.12740656069568024	1.0
MPAO1_06080	hypothetical protein	333	0.0	0.0	0.0	0.9844835525453597	1.0	1.0	0.015516447454640314	0.19446839688353043	1.0
MPAO1_06085	2-isopropylmalate synthase	1779	0.0	0.0	0.0	0.8469152239574248	1.0	1.0	0.1530847760425752	0.16248326355692616	1.0
MPAO1_06090	DUF2946 domain-containing protein	462	0.0	0.0	0.0	0.9541692023188304	1.0	1.0	0.0458307976811696	0.1243736974930355	1.0
MPAO1_06095	TonB-dependent copper receptor	2172	0.0	0.0	0.0	0.8602634566801496	1.0	1.0	0.13973654331985041	0.15154453904687837	1.0
MPAO1_06100	PepSY domain-containing protein	1416	0.0	0.0	0.0	0.8893311142419085	1.0	1.0	0.11066888575809153	0.13131039775657286	1.0
MPAO1_06105	DUF4345 domain-containing protein	396	0.0	0.0	0.0	0.9825610022351309	1.0	1.0	0.017438997764869124	0.19414096375359985	1.0
MPAO1_06110	M23 family metallopeptidase	849	0.0	0.0	0.0	0.9504461394026802	1.0	1.0	0.04955386059731981	0.12126460973815398	1.0
MPAO1_06115	DUF2946 domain-containing protein	390	0.0	0.0	0.0	0.9825610022351309	1.0	1.0	0.017438997764869124	0.19414096375359985	1.0
MPAO1_06120	copper chaperone PCu(A)C	477	0.0	0.0	0.0	0.9749082723019024	1.0	1.0	0.025091727698097643	0.16460845469801108	1.0
MPAO1_06125	putative natural product biosynthesis protein	573	0.0	0.0	0.0	0.969207865232332	1.0	1.0	0.030792134767667956	0.14422005431422488	1.0
MPAO1_06130	cysteine hydrolase	630	0.0	0.0	0.0	0.9448887653950678	1.0	1.0	0.05511123460493217	0.11766939230213995	1.0
MPAO1_06135	helix-turn-helix domain-containing protein	954	0.0	0.0	0.0	0.9635407891352049	1.0	1.0	0.03645921086479509	0.1341936389876428	1.0
MPAO1_06140	D-alanyl-D-alanine dipeptidase	762	0.0	0.0	0.0	0.9579068491202771	1.0	1.0	0.042093150879722874	0.12740656069568024	1.0
MPAO1_06145	TRAP transporter large permease	1281	0.0	0.0	0.0	0.8858610423892789	1.0	1.0	0.11413895761072113	0.1332490154589511	1.0
MPAO1_06150	TRAP transporter small permease	495	0.0	0.0	0.0	0.9673151460729708	1.0	1.0	0.032684853927029245	0.13962323501677174	1.0
MPAO1_06155	TRAP transporter substrate-binding protein DctP	1041	0.0	0.0	0.0	0.9338713113020085	1.0	1.0	0.06612868869799149	0.11572028346733967	1.0
MPAO1_06160	LysR family transcriptional regulator	936	0.0	0.0	0.0	0.9412019137195158	1.0	1.0	0.05879808628048422	0.11656497509500378	1.0
MPAO1_06165	exodeoxyribonuclease VII large subunit	1380	0.0	0.0	0.0	0.9356985918221729	1.0	1.0	0.06430140817782715	0.11579769524181004	1.0
MPAO1_06170	LysR family transcriptional regulator	909	0.0	0.0	0.0	0.9597811593216358	1.0	1.0	0.04021884067836423	0.13032323346605565	1.0
MPAO1_06175	sulfite exporter TauE/SafE family protein	783	0.0	0.0	0.0	0.9467376034671159	1.0	1.0	0.053262396532884115	0.11827592248594364	1.0
MPAO1_06180	acetylpolyamine aminohydrolase	1143	0.0	0.0	0.0	0.9338713113020085	1.0	1.0	0.06612868869799149	0.11572028346733967	1.0
MPAO1_06185	MFS transporter	1158	0.0	0.0	0.0	0.92659780368108	1.0	1.0	0.07340219631891998	0.11573447155649454	1.0
MPAO1_06190	transporter	897	0.0	0.0	0.0	0.9356985918221729	1.0	1.0	0.06430140817782715	0.11579769524181004	1.0
MPAO1_06195	DNA-binding response regulator	978	0.0	0.0	0.0	0.9211798737887832	1.0	1.0	0.07882012621121681	0.11637897560149017	1.0
MPAO1_06200	IMP dehydrogenase	1470	0.0	0.0	0.0	0.878961465365204	1.0	1.0	0.12103853463479597	0.13777391684417714	1.0
MPAO1_06205	GMP synthase (glutamine-hydrolyzing)	1578	0.0	0.0	0.0	0.8910712441734776	1.0	1.0	0.1089287558265224	0.13040391583468405	1.0
MPAO1_06210	multicopper oxidase family protein	1392	0.0	0.0	0.0	0.8858610423892789	1.0	1.0	0.11413895761072113	0.1332490154589511	1.0
MPAO1_06215	tRNA adenosine(34) deaminase TadA	549	0.0	0.0	0.0	0.9504461394026802	1.0	1.0	0.04955386059731981	0.12126460973815398	1.0
MPAO1_06220	hypothetical protein	342	0.0	0.0	0.0	0.9541692023188304	1.0	1.0	0.0458307976811696	0.1243736974930355	1.0
MPAO1_06225	aromatic amino acid transporter	1257	0.0	0.0	0.0	0.8806813052876852	1.0	1.0	0.11931869471231482	0.13658330818286007	1.0
MPAO1_06230	DUF2239 family protein	585	2.0	0.003795066413662239	90.0	0.9999959080956162	1.0	1.0	4.091904383773937E-6	9.250851526085846E-4	0.0240522139678232
MPAO1_06235	lytic transglycosylase F	1473	0.0	0.0	0.0	0.8875943825259125	1.0	1.0	0.1124056174740875	0.13227632022276004	1.0
MPAO1_06240	phosphoribosylformylglycinamidine synthase	3897	0.0	0.0	0.0	0.7665560286609574	1.0	1.0	0.2334439713390426	0.23581090626067924	1.0
MPAO1_06245	CDGSH iron-sulfur domain-containing protein	279	0.0	0.0	0.0	0.9902738037433936	1.0	1.0	0.009726196256606423	0.22332258436067404	1.0
MPAO1_06250	NGG1p interacting factor NIF3	318	0.0	0.0	0.0	0.9749082723019024	1.0	1.0	0.025091727698097643	0.16460845469801108	1.0
MPAO1_06255	PTS N-acetyl-D-glucosamine transporter	1713	0.0	0.0	0.0	0.8772449840349188	1.0	1.0	0.1227550159650812	0.1387337019501533	1.0
MPAO1_06260	phosphoenolpyruvate--protein phosphotransferase	2529	0.0	0.0	0.0	0.8893311142419085	1.0	1.0	0.11066888575809153	0.13131039775657286	1.0
MPAO1_06265	SIS domain-containing protein	1023	0.0	0.0	0.0	0.9284108523272934	1.0	1.0	0.07158914767270663	0.11566822705337261	1.0
MPAO1_06270	N-acetylglucosamine-6-phosphate deacetylase	1092	0.0	0.0	0.0	0.9068864346808673	1.0	1.0	0.09311356531913273	0.12168108869405561	1.0
MPAO1_06275	GntR family transcriptional regulator	744	0.0	0.0	0.0	0.9430435378294623	1.0	1.0	0.056956462170537736	0.11693680916465972	1.0
MPAO1_06280	hypothetical protein	501	0.0	0.0	0.0	0.9597811593216358	1.0	1.0	0.04021884067836423	0.13032323346605565	1.0
MPAO1_06285	NUDIX hydrolase	555	0.0	0.0	0.0	0.9560361991686502	1.0	1.0	0.043963800831349764	0.1261196785196066	1.0
MPAO1_06290	CoA pyrophosphatase	612	0.0	0.0	0.0	0.9504461394026802	1.0	1.0	0.04955386059731981	0.12126460973815398	1.0
MPAO1_06295	gamma carbonic anhydrase family protein	525	0.0	0.0	0.0	0.9412019137195158	1.0	1.0	0.05879808628048422	0.11656497509500378	1.0
MPAO1_06300	DUF1289 domain-containing protein	195	0.0	0.0	0.0	0.9902738037433936	1.0	1.0	0.009726196256606423	0.22332258436067404	1.0
MPAO1_06305	phosphoribosylglycinamide formyltransferase 2	1182	1.0	9.398496240601503E-4	161.0	0.9957805638392365	1.0	1.0	0.004219436160763479	0.1653456383531182	1.0
MPAO1_06310	SGNH/GDSL hydrolase family protein	750	0.0	0.0	0.0	0.965426123113305	1.0	1.0	0.034573876886695	0.1362099519705048	1.0
MPAO1_06315	MFS transporter	1314	0.0	0.0	0.0	0.8963120898186578	1.0	1.0	0.10368791018134216	0.12737252581942093	1.0
MPAO1_06325	HlyC/CorC family transporter	1293	0.0	0.0	0.0	0.9211798737887832	1.0	1.0	0.07882012621121681	0.11637897560149017	1.0
MPAO1_06330	inner membrane protein YpjD	801	0.0	0.0	0.0	0.9467376034671159	1.0	1.0	0.053262396532884115	0.11827592248594364	1.0
MPAO1_06335	signal recognition particle protein	1374	0.0	0.0	0.0	0.8945617252931284	1.0	1.0	0.10543827470687162	0.12828941807637992	1.0
MPAO1_06340	30S ribosomal protein S16	252	0.0	0.0	0.0	0.988339945931675	1.0	1.0	0.011660054068325043	0.2196724288897904	1.0
MPAO1_06345	ribosome maturation factor RimM	528	0.0	0.0	0.0	0.9504461394026802	1.0	1.0	0.04955386059731981	0.12126460973815398	1.0
MPAO1_06350	tRNA (guanosine(37)-N1)-methyltransferase TrmD	759	0.0	0.0	0.0	0.92659780368108	1.0	1.0	0.07340219631891998	0.11573447155649454	1.0
MPAO1_06355	50S ribosomal protein L19	351	0.0	0.0	0.0	0.9711042878236417	1.0	1.0	0.028895712176358335	0.15030884617047283	1.0
MPAO1_06360	acyl-CoA thioesterase	426	0.0	0.0	0.0	0.969207865232332	1.0	1.0	0.030792134767667956	0.14422005431422488	1.0
MPAO1_06365	hypothetical protein	687	0.0	0.0	0.0	0.9541692023188304	1.0	1.0	0.0458307976811696	0.1243736974930355	1.0
MPAO1_06370	sodium/hydrogen antiporter	1836	0.0	0.0	0.0	0.8585834897866014	1.0	1.0	0.14141651021339863	0.15283071282117247	1.0
MPAO1_06375	site-specific tyrosine recombinase XerD	897	0.0	0.0	0.0	0.9320475991895862	1.0	1.0	0.06795240081041376	0.11567454733959226	1.0
MPAO1_06380	bifunctional protein-disulfide isomerase/oxidoreductase DsbC	729	0.0	0.0	0.0	0.9375294477322854	1.0	1.0	0.062470552267714585	0.11598291415970509	1.0
MPAO1_06385	homoserine dehydrogenase	1305	0.0	0.0	0.0	0.8704125136510676	1.0	1.0	0.12958748634893236	0.14374697957332033	1.0
MPAO1_06390	threonine synthase	1410	0.0	0.0	0.0	0.8858610423892789	1.0	1.0	0.11413895761072113	0.1332490154589511	1.0
MPAO1_06395	alpha/beta hydrolase	1206	0.0	0.0	0.0	0.898065879234707	1.0	1.0	0.10193412076529296	0.1261407919701878	1.0
MPAO1_06400	DUF3509 domain-containing protein	357	0.0	0.0	0.0	0.9711042878236417	1.0	1.0	0.028895712176358335	0.15030884617047283	1.0
MPAO1_06405	CoA transferase	1230	0.0	0.0	0.0	0.8841310872087563	1.0	1.0	0.11586891279124367	0.13446741745052918	1.0
MPAO1_06410	DUF2170 family protein	621	1.0	0.0017889087656529517	56.0	0.9991416735501661	1.0	1.0	8.583264498338572E-4	0.08008322019243512	1.0
MPAO1_06415	PspA/IM30 family protein	696	0.0	0.0	0.0	0.9560361991686502	1.0	1.0	0.043963800831349764	0.1261196785196066	1.0
MPAO1_06420	hypothetical protein	642	0.0	0.0	0.0	0.9597811593216358	1.0	1.0	0.04021884067836423	0.13032323346605565	1.0
MPAO1_06425	flotillin family protein	2067	0.0	0.0	0.0	0.8910712441734776	1.0	1.0	0.1089287558265224	0.13040391583468405	1.0
MPAO1_06430	AAA family ATPase	5241	0.0	0.0	0.0	0.6843925512969122	1.0	1.0	0.31560744870308777	0.31636094534050985	1.0
MPAO1_06435	nuclease	693	0.0	0.0	0.0	0.9541692023188304	1.0	1.0	0.0458307976811696	0.1243736974930355	1.0
MPAO1_06440	YaeQ family protein	540	0.0	0.0	0.0	0.9711042878236417	1.0	1.0	0.028895712176358335	0.15030884617047283	1.0
MPAO1_06445	single-stranded-DNA-specific exonuclease RecJ	1716	0.0	0.0	0.0	0.8910712441734776	1.0	1.0	0.1089287558265224	0.13040391583468405	1.0
MPAO1_06450	elastase	1497	0.0	0.0	0.0	0.8738220709284152	1.0	1.0	0.12617792907158476	0.14124430909974772	1.0
MPAO1_06455	NADH:flavin oxidoreductase/NADH oxidase	1107	0.0	0.0	0.0	0.9122202975486775	1.0	1.0	0.0877797024513225	0.11935440458220532	1.0
MPAO1_06460	hypothetical protein	351	0.0	0.0	0.0	0.9787271576492997	1.0	1.0	0.02127284235070026	0.17711298489719002	1.0
MPAO1_06465	TetR/AcrR family transcriptional regulator	642	0.0	0.0	0.0	0.9485900591101858	1.0	1.0	0.05140994088981421	0.11915916110028704	1.0
MPAO1_06470	hypothetical protein	426	0.0	0.0	0.0	0.9730044210933041	1.0	1.0	0.026995578906695905	0.15648916451041275	1.0
MPAO1_06475	MexR antirepressor ArmR	162	0.0	0.0	0.0	0.9902738037433936	1.0	1.0	0.009726196256606423	0.22332258436067404	1.0
MPAO1_06480	MFS transporter	1242	0.0	0.0	0.0	0.914005214120839	1.0	1.0	0.08599478587916098	0.11874027516976937	1.0
MPAO1_06485	FKBP-type peptidyl-prolyl cis-trans isomerase	342	0.0	0.0	0.0	0.9749082723019024	1.0	1.0	0.025091727698097643	0.16460845469801108	1.0
MPAO1_06490	WG repeat-containing protein	1707	1.0	6.506180871828237E-4	35.0	0.9896209074833571	1.0	1.0	0.01037909251664293	0.19807891497671148	1.0
MPAO1_06495	hypothetical protein	804	0.0	0.0	0.0	0.9485900591101858	1.0	1.0	0.05140994088981421	0.11915916110028704	1.0
MPAO1_06500	DNA-binding response regulator	642	0.0	0.0	0.0	0.9448887653950678	1.0	1.0	0.05511123460493217	0.11766939230213995	1.0
MPAO1_06505	NAD(P)/FAD-dependent oxidoreductase	1863	0.0	0.0	0.0	0.8452613241819059	1.0	1.0	0.15473867581809408	0.1639426705945849	1.0
MPAO1_06510	tellurite resistance TerB family protein	696	0.0	0.0	0.0	0.9597811593216358	1.0	1.0	0.04021884067836423	0.13032323346605565	1.0
MPAO1_06515	LysR family transcriptional regulator	906	0.0	0.0	0.0	0.9430435378294623	1.0	1.0	0.056956462170537736	0.11693680916465972	1.0
MPAO1_06520	GMC family oxidoreductase	1674	1.0	6.640106241699867E-4	1965.0	0.9903718311790682	1.0	1.0	0.00962816882093176	0.22193873070367404	1.0
MPAO1_06525	MFS transporter	1620	0.0	0.0	0.0	0.8738220709284152	1.0	1.0	0.12617792907158476	0.14124430909974772	1.0
MPAO1_06530	methyl-accepting chemotaxis protein	1629	0.0	0.0	0.0	0.8824045103740278	1.0	1.0	0.11759548962597222	0.1354814363036975	1.0
MPAO1_06535	purine-binding chemotaxis protein CheW	516	0.0	0.0	0.0	0.9560361991686502	1.0	1.0	0.043963800831349764	0.1261196785196066	1.0
MPAO1_06540	biofilm formation methyltransferase	1269	0.0	0.0	0.0	0.9193809461707948	1.0	1.0	0.0806190538292052	0.11677644120455105	1.0
MPAO1_06545	purine-binding chemotaxis protein CheW	690	0.0	0.0	0.0	0.9504461394026802	1.0	1.0	0.04955386059731981	0.12126460973815398	1.0
MPAO1_06550	hybrid sensor histidine kinase/response regulator	2310	0.0	0.0	0.0	0.8569068036191395	1.0	1.0	0.1430931963808605	0.15413263850590028	1.0
MPAO1_06555	chemotaxis response regulator protein-glutamate methylesterase	1008	0.0	0.0	0.0	0.9015837595570363	1.0	1.0	0.09841624044296371	0.124379845479196	1.0
MPAO1_06560	PleD family two-component system response regulator	1044	0.0	0.0	0.0	0.9211798737887832	1.0	1.0	0.07882012621121681	0.11637897560149017	1.0
MPAO1_06565	peptide chain release factor 2	1096	0.0	0.0	0.0	0.9033478639054591	1.0	1.0	0.09665213609454093	0.12339731884528922	1.0
MPAO1_06570	lysine--tRNA ligase	1506	0.0	0.0	0.0	0.8893311142419085	1.0	1.0	0.11066888575809153	0.13131039775657286	1.0
MPAO1_06575	TetR/AcrR family transcriptional regulator	714	0.0	0.0	0.0	0.9448887653950678	1.0	1.0	0.05511123460493217	0.11766939230213995	1.0
MPAO1_06580	hypothetical protein	552	0.0	0.0	0.0	0.9579068491202771	1.0	1.0	0.042093150879722874	0.12740656069568024	1.0
MPAO1_06585	flavohemoglobin expression-modulating QEGLA motif protein	1296	0.0	0.0	0.0	0.8928147789698155	1.0	1.0	0.10718522103018446	0.1293440216003745	1.0
MPAO1_06590	TIGR00266 family protein	747	0.0	0.0	0.0	0.9485900591101858	1.0	1.0	0.05140994088981421	0.11915916110028704	1.0
MPAO1_06595	alpha/beta hydrolase	906	0.0	0.0	0.0	0.9412019137195158	1.0	1.0	0.05879808628048422	0.11656497509500378	1.0
